route_id,route_number,route_direction,source_id,destination_id,source_name,destination_name,route_type_id,route_name,via,google_distance,google_time,deleted_status
46422,V-ORR-214,UP,16878,15064,CS-Raghuvanahalli BEF Hoskote Toll Gate,CS-Intel Softwere ORR Road ,5,CS-Raghuvanahalli BEF Hoskote Toll Gate To CS-Intel Softwere ORR Road ,,20869,2940,0
46423,V-ORR-214,DOWN,13513,16877,CS-Intel Software,CS-Raghuvanahalli BEF Hoskote Toll Gate ,5,CS-Intel Software To CS-Raghuvanahalli BEF Hoskote Toll Gate ,,21857,2947,0
45869,V-ORR-219,DOWN,15064,14845,CS-Intel Softwere ORR Road ,CS-Deepa Complex,5,CS-Intel Softwere ORR Road  To CS-Deepa Complex,,27294,4641,0
45870,V-ORR-219,UP,13189,13513,CS-Deepa Complex,CS-Intel Software,5,CS-Deepa Complex To CS-Intel Software,,25897,4398,0
39039,V-ORRCA AOL-BSK,UP,15599,4140,AOL Head Strong ORR,Banashankari TTMC,3,AOL Head Strong ORR To Banashankari TTMC,Eco Space Junction Of Agara Central Silk Board Ragigudda ,16794,2732,0
40962,V-ORRCA Intel-HBL,UP,11809,7502,Intel Ring Road,Hebbala Bridge (Towards Bhadrappa Layout),3,Intel Ring Road To Hebbala Bridge (Towards Bhadrappa Layout),Marathahalli Bridge Tin Factory Junction Of Nagavara,22405,2465,0
42002,V-ORRCA JPM To BSK,DOWN,11805,4140,JP Morgan ,Banashankari TTMC,3,JP Morgan  To Banashankari TTMC,Central Silk Board ,15780,2796,0
42310,V-ORRCA KTP-KDG,UP,12633,2092,Kalyani Tech Park ORRCA ,Kadugodi Bus Station,3,Kalyani Tech Park ORRCA  To Kadugodi Bus Station,Whitefiled TTMC ITPL ,9704,1795,0
39969,V-ORRCA Pre-MRHB-KBS,DOWN,14458,8456,Prestige Tech Park ORRCA,Kempegowda Bus Station,3,Prestige Tech Park ORRCA To Kempegowda Bus Station,Marathahalli Bridge Corportion Mysore Bank ,26591,4459,0
38820,V-ORRCA Prestige Tech Park To ELCWG,UP,14458,8470,Prestige Tech Park ORRCA,ELC Wipro Main  Gate,3,Prestige Tech Park ORRCA  To ELC Wipro Gate,Junction Of Agara Central Silk Board Electronic City ,38260,4904,0
37625,V-ORRCA Prestige Tech Park-BSK,DOWN,14458,4140,Prestige Tech Park ORRCA,Banashankari TTMC,3,Prestige Tech Park ORRCA  To Banashankari TTMC,Kadabisanahalli Central Silk Board ,19026,2992,0
43198,V-ORRCA Prestige Tech Park-CSB,UP,14458,2241,Prestige Tech Park ORRCA,Central Silk Board (Towards BTM Layout),3,Prestige Tech Park ORRCA To Central Silk Board (Towards BTM Layout),Kadabisanahalli Junction Of Agara ,15370,2094,0
42425,V-ORRCA PRT-KDG,UP,14458,2092,Prestige Tech Park ORRCA,Kadugodi Bus Station,3,Prestige Tech Park ORRCA  To Kadugodi Bus Station,Marathahalli Bridge Graphite India ITPL Hope Form ,19392,3434,0
42239,V-ORRCA PTP-SBS,UP,14458,6358,Prestige Tech Park ORRCA,Shivajinagara Bus Station,3,Prestige Tech Park ORRCA To Shivajinagara Bus Station,Marathahalli Bridge HAL Main Gate Domluru Trinity Circle ,17852,3236,0
38908,V-ORRCA Qualcomm-DNR,UP,15521,9454,ORRCA-9 Qualcomm,Dinnur (Towards Kadugodi),3,Qualcomm ITPL Road  To Dinnur (Towards Kadugodi),Whitefield TTMC ITPL,8343,1281,0
40968,V-ORRCA Soft Zone-SBS,UP,15639,6358,Salarpuria Soft Zone ,Shivajinagara Bus Station,3,Salarpuria Soft Zone  To Shivajinagara Bus Station,Marathahalli Bridge Domaluru,20562,3491,0
41698,V-ORRCA-9 Qualcomm -VRP,DOWN,15521,8361,ORRCA-9 Qualcomm,Vidyaranyapura Bus Station,3,ORRCA-9 Qualcomm To Vidyaranyapura Bus Station,Marathahalli Bridge Tin Factory Hebbala ,39582,5757,0
44049,V-ORRCA-B JP Morgon-KBS,DOWN,2617,8456,JP Morgan ,Kempegowda Bus Station,3,JP Morgan  To Kempegowda Bus Station,Marathahalli Bridge ,16674,2854,0
41370,V-ORRCA-BNP,DOWN,12633,9985,Kalyani Tech Park ORRCA ,Bannerughatta National Park,3,Kalyani Tech Park ORRCA  To Bannerughatta National Park,Graphite India Marathahalli Bridge Central Silk Board Gottigere ,33427,5275,0
40021,V-ORRCA-CSB-ATB,UP,14458,8546,Prestige Tech Park ORRCA,Attibele Bus Stand,3,Prestige Tech Park ORRCA To Attibele Bus Stand,Central Silk Board Electronic City Chandapura ,57681,6185,0
42532,V-ORRCA-ITPL,UP,12633,6915,Kalyani Tech Park ORRCA ,ITPL,3,Kalyani Tech Park ORRCA  To ITPL,Satya Sai Hospital ,5788,1011,0
39130,V-ORRCA-Manhatten-CSB,DOWN,15643,2241,Manhattan Park ORRCA EPIP Zone,Central Silk Board (Towards BTM Layout),3,Manhattan Park ORRCA EPIP Zone To Central Silk Board (Towards BTM Layout),,14188,1855,0
40188,V-ORRCA-MRHB-CSB-BNP,DOWN,15521,9985,ORRCA-9 Qualcomm,Bannerughatta National Park,3,ORRCA-9 Qualcomm To Bannerughatta National Park,Marathahalli Bridge Central Silk Board JP Nagara 3rd Block ,57714,7528,0
40030,V-ORRCA-MRHB-CSB-CPR,DOWN,15521,375,ORRCA-9 Qualcomm,Chandapura (Towards Attibele),3,ORRCA-9 Qualcomm To Chandapura (Towards Attibele),Marathahalli Bridge Central Silk Board Electronic City ,48171,5768,0
39357,V-ORRCA-SLA Soft Zone-KDG,UP,15639,2092,Salarpuria Soft Zone ,Kadugodi Bus Station,3,Salarpuria Soft Zone  To Kadugodi Bus Station,Marathahalli Bridge Graphite India ITPL Hope Form ,24308,3582,0
39228,V-ORRCAQ-9-BSK,DOWN,15521,4140,ORRCA-9 Qualcomm,Banashankari TTMC,3,ORRCA-9 Qualcomm To Banashankari TTMC,Graphite India Marathahalli Bridge Central Silk Board ,21529,3386,0
40839,V-ORRCAQ-SNR,DOWN,15521,1574,ORRCA-9 Qualcomm,Srinagara Bus Station,3,ORRCA-9 Qualcomm To Srinagara Bus Station,Marathahalli Bridge Central Silk Board Banashankari Bus Station ,36483,6387,0
36860,V-PESC-KBS,UP,8454,8456,PES College,Kempegowda Bus Station,3,PES College To Kempegowda Bus Station,Nayandahalli Bapujinagara Sirsi Circle ,11856,2261,0
46334,V-PNTHR-D25,DOWN,9752,362,Panathuru,Depot-25 Gate (Central Silk Board),8,Panathuru To Depot-25 Gate (Central Silk Board),,7545,875,0
44028,V-PSN-CSB,DOWN,14640,939,CAP Gemini Prestige Shanthiniketan,Central Silk Board (Towards BSK),3,CAP Gemini Prestige Shanthiniketan To Central Silk Board (Towards BSK),WFTTMC MRHB ,19662,3229,0
38845,V-Qualcomm-DNR,UP,15521,9454,ORRCA-9 Qualcomm,Dinnur (Towards Kadugodi),3,Qualcomm ITPL Road  To Dinnur (Towards Kadugodi),Graphite India Satya Sai Hospital ITPL,8343,1281,0
46370,V-RGHT-WFTTMC,DOWN,16880,2055,Raghuvanahalli BEF Hoskote Toll Gate,White Field TTMC (Vydehi Hospital),5,Raghuvanahalli BEF Hoskote Toll Gate To White Field TTMC (Vydehi Hospital),,14577,2195,0
43967,V-RMM-BSK-BMT13,DOWN,16438,1336,Royal Meenakshi Mall BG Road,Depot-13 Gate,3,Royal Meenakshi Mall BG Road To Depot-13 Gate,Jayanaga East End,16901,3050,0
46353,V-RMPC-D29,DOWN,5513,708,Rampura Cross,KR Puram Govt Hospital,3,Rampura Cross To KR Puram Govt Hospital,Horamavu TNF,11515,1781,0
41630,V-SADB-HBL,UP,2145,5927,Bashyam Circle Sadashivanagara ,Hebbala Bridge (Towards Tin Factory),3,Bashyam Circle Sadashivanagara  To Hebbala Bridge (Towards Tin Factory),Mekhri Circle,8582,1141,0
40071,V-SADB-KBS,DOWN,15970,8456,Bashyam Circle Sadashivanagara ,Kempegowda Bus Station,3,Bashyam Circle Sadashivanagara  To Kempegowda Bus Station,Dattatreya Temple Malleshwaram Central ,4456,1083,0
36671,V-SBA-NGS-GUG-BEL-HBL,DOWN,13957,5927,Nagasandra Metro Station ,Hebbala Bridge (Towards Tin Factory),3,Nagasandra Metro Station  To Hebbala Bridge (Towards Tin Factory),Jalahalli Cross Gurguntepalya BEL Circle ,14924,2126,0
13547,V-SBS-HBL,UP,480,5927,Shivajinagara Bus Station,Hebbala Bridge (Towards Tin Factory),3,Shivajinagara Bus Station To Hebbala,Mekhri Circle,11697,1686,0
43736,V-SBS-KNB,UP,480,1121,Shivajinagara Bus Station,Kannuru,3,Shivajinagara Bus Station To Kannuru,Coles Park Nagavara Junction Bellahalli CRoss,23551,4413,0
43174,V-SBS-KRP,UP,480,708,Shivajinagara Bus Station,KR Puram Govt Hospital,3,Shivajinagara Bus Station To KR Puram Govt Hospital,Manipal Centre MG Road Halasuru Tin Factory,15994,2919,0
40530,V-SBS-MKH-BPS,UP,480,2453,Shivajinagara Bus Station,Bhoopasandra Ayyappa Bakery ,3,Shivajinagara Bus Station To Ayyappa Bakery Bhoopasandra,Hebbala ,9344,1507,0
44822,V-SBS-RTNPS-HBL,UP,480,11586,Shivajinagara Bus Station,Hebbala Bridge (Towards Nagavara),3,Shivajinagara Bus Station To Hebbala Bridge (Towards Nagavara),,13844,2427,0
43133,V-SBS-SUMH,UP,480,542,Shivajinagara Bus Station,Summanahalli,3,Shivajinagara Bus Station To Summanahalli,Indian Express Kempegowda Bus Station KHB Colony,14191,2970,0
42242,V-Seetha Circle-KDG,UP,1567,2092,Seetha Circle,Kadugodi Bus Station,3,Seetha Circle To Kadugodi Bus Station,Banashankari TTMC Central Silk Board Marathahalli Bridge ITPL,37056,6294,0
43696,V-SHJP-15-BSK,UP,11249,4140,Shobha Tulip JP Nagara ,Banashankari TTMC,3,Shobha Tulip JP Nagara  To Banashankari TTMC,RV Dental College ,3516,885,0
44883,V-SHJP-15-MRHB,UP,11249,2619,Shobha Tulip JP Nagara ,Marathahalli Bridge,3,Shobha Tulip JP Nagara  To Marathahalli Bridge,Jayadeva Hospital central Silk Board ,18802,2883,0
45834,V-SIRSIC-KBS,DOWN,5189,8456,Sirsi Circle,Kempegowda Bus Station,3,Sirsi Circle To Kempegowda Bus Station,Binny Mill ,3378,767,0
38154,V-SJP-DMS-VRT-GRI-TNF-KRP,DOWN,8742,708,Sarjapura,KR Puram Govt Hospital,3,Sarjapura To KR Puram Govt Hospital,Dommasandra Varturu Kundalahalli Gate Graphite India KR Puram Railway Station ,31267,4736,0
41644,V-SJP-KRP,DOWN,8652,708,Sarjapura,KR Puram Govt Hospital,3,Sarjapura To KR Puram Govt Hospital,Dommasandra Gunjuru Varturu Hope Form Graphite India Tin Factory ,33606,5231,0
41745,V-SJWA-BSK,UP,14702,4140,St Johns Wood Apartment Tavarekere,Banashankari TTMC,3,St Johns Wood Apartment Tavarekere To Banashankari TTMC,Junction Of Hosuru Road Madiwala Central Silk Board,9982,2416,0
41782,V-SMPBS-KDG,UP,3322,2092,Post Office Subramanyapura,Kadugodi Bus Station,3,Post Office Subramanyapura To Kadugodi Bus Station,Banashankari Bus Station Central Silk Board Marathahalli Bridge ITPL,36566,6008,0
36486,V-SNR-BNM-KRP,UP,1574,708,Srinagara Bus Station,KR Puram Govt Hospital,3,Srinagara Bus Station To KR Puram Govt Hospital,Banashankari TTMC Central Silk Board Indranagara Binnamangala Tin Factory ,34130,6743,0
37724,V-SNR-ITPL,UP,1574,6915,Srinagara Bus Station,ITPL,3,Srinagara Bus Station To ITPL,Bank Colony Katriguppe Banashankari Central Silk Board MRHB WFTTMC,35366,5649,0
39067,V-SPO-UTH-BSK,UP,10376,4140,Post Office Subramanyapura,Banashankari TTMC,3,Post Office Subramanyapura To Banashankari TTMC,Uttarahalli Kadirenahalli ,5344,1151,0
39403,V-SRN-BSK-CSB-MRHB,UP,1574,2619,Srinagara Bus Station,Marathahalli Bridge,3,Srinagara Bus Station To Marathahalli Bridge,Banashankari Bus Station Central Silk Board ,26905,4868,0
31297,V-SRN-KBS,UP,1489,8456,Surya Nagara,Kempegowda Bus Station,3,Surya Nagara To Kempegowda Bus Station,Shanthinagara,28375,4172,0
41619,V-SRS-BSK,UP,11904,4140,Sarakki Junction,Banashankari TTMC,3,Sarakki Junction To Banashankari TTMC,,1217,327,0
39781,V-SSH-ORRCA-9,UP,2053,15521,Sathya Sai Hospital,ORRCA-9 Qualcomm,3,Sathya Sai Hospital To ORRCA-9 Qualcomm,Whitefield TTMC,1975,278,0
43458,V-STJW-HBL,DOWN,14702,7502,St Johns Wood Apartment Tavarekere,Hebbala Bridge (Towards Bhadrappa Layout),3,St Johns Wood Apartment Tavarekere To Hebbala Bridge (Towards Bhadrappa Layout),MRHB TNF,35498,4404,0
43399,V-SUM-WFTTMC,UP,310,2055,Summanahalli,White Field TTMC (Vydehi Hospital),3,Summanahalli To White Field TTMC (Vydehi Hospital),KBS HOODI,32153,5867,0
32136,V-SURN-KBS,UP,1489,8456,Surya Nagara,Kempegowda Bus Station,3,Surya Nagara To Kempegowda Bus Station,Chandapura Electronic City Shanthinagara,27629,4050,0
39016,V-SVM-BSK,UP,12509,4140,Swamy Vivekananda Metro Station,Banashankari TTMC,3,Swamy Vivekananda Metro Station To Banashankari TTMC,Tin Factory Marathahalli Bridge Central Silk Board,26693,4102,0
37762,V-SVM-CSB-BSK,UP,12510,1574,Swamy Vivekananda Metro Station,Srinagara Bus Station,3,Swamy Vivekananda Metro Station To Srinagara Bus Station,Vivekananda Metro Station Indiranagara Police Station Central Silk Board Banashankari TTMC,29582,5910,0
34623,V-SVM-KBS,DOWN,12510,160,Swamy Vivekananda Metro Station,Kempegowda Bus Station,3,Swamy Vivekananda Metro Station To Kempegowda Bus Station,Halasuru Lido Talkies Corportion ,9440,2088,0
43705,V-SVM-ORRCA Intel,UP,12509,11806,Swamy Vivekananda Metro Station,Intel Ring Road,3,Swamy Vivekananda Metro Station To Intel Ring Road,Tin Factory Marathahalli Bridge ,13459,1707,0
39530,V-SVM-SURD-BTP,DOWN,12509,14792,Swamy Vivekananda Metro Station,Bagmane Tech Park,3,Swamy Vivekananda Metro Station To Bagmane Tech Park,Jn of Swamy Vivekananda Road ,2262,407,0
36490,V-SVM-TNF-KRP,DOWN,12509,708,Swamy Vivekananda Metro Station,KR Puram Govt Hospital,3,Swamy Vivekananda Metro Station To KR Puram Govt Hospital,Tin Factory ,5766,773,0
43180,V-SVMS-ELCW,UP,12509,8470,Swamy Vivekananda Metro Station,ELC Wipro Main  Gate,3,Swamy Vivekananda Metro Station To ELC Wipro Main  Gate,Benniganahalli Tin Factory Marathahalli Bridge Central Silk Board Hosa Road ,32407,4050,0
40802,V-SWN-ITPL,UP,5493,6915,Priyadarshini Layout,ITPL,3,Priyadarshini Layout To ITPL,VJN NGBV NDH BSK CSB MRHB ,52774,9199,0
40838,V-SWN-SNR,UP,1440,1574,Saraswathi Nagara,Srinagara Bus Station,3,Saraswathi Nagara To Srinagara Bus Station,Nayndahalli PES College Bank Colony ,17753,3193,0
40801,V-SWN-VJN-NDH-BSK-CSB-ITPL,UP,1468,6915,Saraswathi Nagara,ITPL,3,Saraswathi Nagara To ITPL,Vijayanagara Nayandahalli Banashankari Central Silk Board ,51907,8941,0
43218,V-TATA ELEXI LTD ITPL Road -ITPL,UP,16117,6915,TATA ELEXI LTD ITPL Road,ITPL,3,TATA ELEXI LTD ITPL Road To ITPL,,1397,267,0
44192,V-TATA ELEXI To CSB,UP,15427,2241,TATA ELEXI Limited ,Central Silk Board (Towards BTM Layout),3,TATA ELEXI Limited  To Central Silk Board (Towards BTM Layout),MRHB,22010,3265,0
41771,V-TATA ELEXI-CSB,UP,16117,939,TATA ELEXI LTD ITPL Road,Central Silk Board (Towards BSK),3,TATA ELEXI LTD ITPL Road To Central Silk Board (Towards BSK),,21795,3332,0
41199,V-TATA ELEXI-KDG,UP,16117,2092,TATA ELEXI LTD ITPL Road,Kadugodi Bus Station,3,TATA ELEXI LTD ITPL Road To Kadugodi Bus Station,ITPL Hope Form,4620,724,0
38691,V-TATA ELX-KDG,UP,15427,2092,TATA ELEXI Limited ,Kadugodi Bus Station,3,TATA ELEXI Limited  To Kadugodi Bus Station,Hope Form,5592,914,0
43247,V-TEL-TATA ELEXI-KBS,DOWN,15427,8456,TATA ELEXI Limited ,Kempegowda Bus Station,3,TATA ELEXI Limited  To Kempegowda Bus Station,ITPL Graphite India Marathahalli Bridge Domlur Corportion,24242,4453,0
40180,V-TELX-Hoodi-TNF-HBL,UP,15427,7502,TATA ELEXI Limited ,Hebbala Bridge (Towards Bhadrappa Layout),3,TATA ELEXI Limited  To Hebbala Bridge (Towards Bhadrappa Layout),Hoodi Tin Factory Jn Of Nagavara ,25205,3241,0
34486,V-THAGP-D13,UP,2119,1336,Thalagattapura,Depot-13 Gate,3,Thalagattapura To Depot-13 Kattriguppe,Sarakki Junction ,9229,1525,0
43649,V-THL-HBL-CSB,UP,4307,2241,Thindlu,Central Silk Board (Towards BTM Layout),3,Thindlu To Central Silk Board (Towards BTM Layout),Kodigehalli Hebbala Bridge Tin Factory Marathahalli Bridge ,46942,6005,0
40970,V-THS-BSK,UP,5688,4140,Book Factory Thanisandra,Banashankari TTMC,3,Book Factory Thanisandra To Banashankari TTMC,Tin Factory Marathahalli Bridge Central Silk Board,49290,7463,0
39774,V-THSAPT-THS-NGV-HBL,DOWN,15930,7502,Shobha Apartments Thanisandra ,Hebbala Bridge (Towards Bhadrappa Layout),3,Shobha Apartments Thanisandra  To Hebbala Bridge (Towards Bhadrappa Layout),Thanisandra Junction Of Nagavara ,6501,869,0
40980,V-TLGS-BSK,DOWN,12376,4140,Shobha Hills View Apartment,Banashankari TTMC,3,Shobha Hills View Apartment To Banashankari TTMC,Konanakunte Cross Sarakki ,12809,2386,0
38677,V-TNF-HOD-ITPL-HOF-KDG,UP,335,2092,Tin Factory,Kadugodi Bus Station,3,Tin Factory To Kadugodi Bus Station,Garudacharapalya Hoodi ITPL Hope Form,11010,1748,0
41052,V-TNF-HOD-ITPL-KDG-HSK,UP,335,618,Tin Factory,Hoskote Bus Stand,3,Tin Factory To Hoskote Bus Stand,Hoodi ITPL Hope Form Kadugodi Sigehalli Hosakote Kodi ,22003,3285,0
38121,V-TNF-HPS,DOWN,335,15097,Tin Factory,HP Softwere Company Mahadevapura ,3,Tin Factory To HP Softwere Company Mahadevapura ,,2560,503,0
45779,V-TPS-D25,DOWN,16753,362,Tavarekere Post Office ,Depot-25 Gate (Central Silk Board),3,Tavarekere Post Office  To Depot-25 Gate (Central Silk Board),Junction Of Hosuru Road Jakkasandra ,7632,1558,0
43732,V-TVS-JHC-HBL,UP,5677,5927,TVS Cross Peenya,Hebbala Bridge (Towards Tin Factory),3,TVS Cross Peenya To Hebbala Bridge (Towards Tin Factory),Jalahalli Cross BEL Circle ,11537,1787,0
44693,V-TVSC-ELC,UP,5677,42,TVS Cross Peenya,Electronic City (Towards Attibele),3,TVS Cross Peenya To Electronic City (Towards Attibele),Jalahalli Cross Yeshwanthapura TTMC Malleshwaram Kempegowda Bus Station Madival ,37639,6393,0
34236,V-ULRTO-KBS,DOWN,11684,8456,RTO Office Vishweshwaraiah Layout,Kempegowda Bus Station,3,RTO Office Vishweshwaraiah Layout To Kempegowda Bus Station,Mallathahalli Cross Chandra Layout Vijayanagara ,16896,3580,0
39404,V-UTH-BSK-CSB-CVR,UP,5088,9289,Uttarahalli,CV Raman Nagara (Towards Kaggadasapura),3,Uttarahalli To CV Raman Nagara (Towards Kaggadasapura),Banashankari Bus Station Central Silk Board ,28970,5914,0
43221,V-VJN-ITPL,UP,191,6915,Vijayanagara,ITPL,3,Vijayanagara To ITPL,Magadi Road TollGate Kempegowda Bus Station Domlur Marathahalli Bridge Whitefield TTMC,41104,7284,0
43467,V-VRP-BSK,UP,899,4140,Vidyaranyapura,Banashankari TTMC,3,Vidyaranyapura To Banashankari TTMC,Nanjappa Circle BEL Circle HBL TNF MRHB CSB,48965,6828,0
41768,V-VRP-CPR,UP,8361,375,Vidyaranyapura Bus Station,Chandapura (Towards Attibele),3,Vidyaranyapura Bus Station To Chandapura (Towards Attibele),Nanjappa Circle Yeshwanthpura TolGate Shivajinagara Bus station Adugodi Police Station,45845,6775,0
43618,V-VRP-CSB,UP,8361,2241,Vidyaranyapura Bus Station,Central Silk Board (Towards BTM Layout),3,Vidyaranyapura Bus Station To Central Silk Board (Towards BTM Layout),BEL Circle Hebbala Bridge Tin Factory Marathahalli Bridge ,47539,5912,0
41697,V-VRP-ORRCA-9 Qualcomm,UP,8361,15521,Vidyaranyapura Bus Station,ORRCA-9 Qualcomm,3,Vidyaranyapura Bus Station To ORRCA-9 Qualcomm,Hebbala Maratahahalli Bridge ,43013,5788,0
39957,V-VRPCWBS-BEL-HBL,DOWN,15946,5927,Vidyaranyapura Choudeshwarinagara BS,Hebbala Bridge (Towards Tin Factory),3,Vidyaranyapura Choudeshwarinagara BS To Hebbala Bridge (Towards Tin Factory),BEL Circle ,6878,901,0
38349,V-VSCNBV-KBS,DOWN,15275,160,Nagarabhavi Vishweshwaraiah Sports Club,Kempegowda Bus Station,3,Nagarabhavi Vishweshwaraiah Sports Club To Kempegowda Bus Station,Kengunte Circle Moodalapalya Magadi Road TollGate ,1st Cross Magadi Road,15311,3204
29787,V-VSD-KBS-NBC,UP,9016,1411,Vidhana Soudha,Nagarabhavi Circle,3,Vidhana Soudha To Nagarabhavi Circle,Kempegowda Bus Station Magadi Road Vijayanagara Chandra Layout,10575,2051,0
45765,V-WFACP-HOP-TNF-KRP,DOWN,16742,708,Whitefiled ACP Police Station,KR Puram Govt Hospital,3,Whitefiled ACP Police Station To KR Puram Govt Hospital,Hope Form Tin Factory ,19172,3651,0
43409,V-WFTTC-GKWL,UP,2055,5481,White Field TTMC (Vydehi Hospital),GKW Layout,3,White Field TTMC (Vydehi Hospital) To GKW Layout,KBS,28123,5328,0
43459,V-WFTTMC-CKM,UP,9466,5757,White Field TTMC (Vydehi Hospital),Devasandra Chikkamaranahalli,3,White Field TTMC (Vydehi Hospital) To Devasandra Chikkamaranahalli,Hoodi TNF HBL,27768,4084,0
36400,V-WFTTMC-KBS,DOWN,9466,8456,White Field TTMC (Vydehi Hospital),Kempegowda Bus Station,3,White Field TTMC (Vydehi Hospital) To Kempegowda Bus Station,Satya Sai Hospital Big Bazar Hoodi KR Puram Railway Station Swamy Vivekananda Metro Station Halasuru,22199,4141,0
43395,V-WFTTMC-KHBC,DOWN,2092,522,Kadugodi Bus Station,KHB Colony,3,Kadugodi Bus Station To KHB Colony,ITPL MRHB DML KBS,32039,5868,0
43172,V-WFTTMC-KRP,DOWN,9466,708,White Field TTMC (Vydehi Hospital),KR Puram Govt Hospital,3,White Field TTMC (Vydehi Hospital) To KR Puram Govt Hospital,Sathya Sai Hospital Hoodi Tin Factory ,15181,2786,0
46369,V-WFTTMC-RGHT,UP,2048,16879,White Field TTMC (Vydehi Hospital),Raghuvanahalli BEF Hoskote Toll Gate,3,White Field TTMC (Vydehi Hospital) To Raghuvanahalli BEF Hoskote Toll Gate,,13927,2011,0
42351,V-WhiteField TTMC-KDG,UP,2048,2092,White Field TTMC (Vydehi Hospital),Kadugodi Bus Station,3,White Field TTMC (Vydehi Hospital) To Kadugodi Bus Station,,5377,893,0
36353,V-YBS-BEL-HBL,DOWN,501,5927,Yeshwanthapura TTMC,Hebbala Bridge (Towards Tin Factory),3,Yashawanthapura TTMC To Hebbala Bridge (Towards Tin Factory),Mattikere BEL Circle ,7722,1166,0
43438,V-YBS-CSB,DOWN,501,12479,Yeshwanthapura TTMC,Central Silk Board (Towards Electronic City),3,Yeshwanthapura TTMC To Central Silk Board (Towards Electronic City),HBL MRHB ,42528,5343,0
39527,V-YBS-SNBS-ATB,UP,501,8546,Yeshwanthapura TTMC,Attibele Bus Stand,3,Yashawanthapura TTMC To Attibele Bus Stand,Shanthinagara Bus Station Bommanahalli Electronic City Chandapura ,47025,6234,0
42245,V-YHK-KBS,DOWN,5018,160,Yelahanka Old Town,Kempegowda Bus Station,3,Yelahanka Old Town To Kempegowda Bus Station,Hebbala ,19141,2811,0
40955,V-YHK-KRPH,UP,5018,708,Yelahanka Old Town,KR Puram Govt Hospital,3,Yelahanka Old Town To KR Puram Govt Hospital,Hebbala Bridge Junction Of Nagavara Tin Factory ,33114,4436,0
39301,V-YHKM-NES-HBL,DOWN,969,5927,Mother Dairy Cross Yelahanka,Hebbala Bridge (Towards Tin Factory),3,Mother Dairy Cross Yelahanka To Hebbala Bridge (Towards Tin Factory),Yelahanka Satellite Town NES Office Byatarayanapura ,8819,1270,0
32477,V-YHKOT-HBL,DOWN,5018,11586,Yelahanka Old Town,Hebbala Bridge (Towards Nagavara),3,Yalahanka Old Town To Hebbala,Allalasandra Gate ,6958,886,0
41853,V-YLKNT-KDG,DOWN,4651,2092,5th Phase Yalahanka New Town ,Kadugodi Bus Station,3,5th Phase Yalahanka New Town  To Kadugodi Bus Station,NES Hebbala Tin Factory Hoodi ITPL,42687,6021,0
41884,V-YLKNT-MSP,DOWN,4651,1015,5th Phase Yalahanka New Town ,MS Palya,3,5th Phase Yalahanka New Town  To MS Palya,Mother Dairy Circle ,7630,1330,0
43305,VAB-1,UP,16398,16400,CS-Visual Art Building,CS-MPM Layout,5,CS-Visual Art Building To CS-MPM Layout,,2584,478,0
43302,VAB-1A,UP,16400,16398,CS-MPM Layout,CS-Visual Art Building,5,CS-MPM Layout To CS-Visual Art Building,Sumukha PG MPM Layout To Visual Art Building,2611,491,0
43306,VAB-1A,DOWN,16398,16400,CS-Visual Art Building,CS-MPM Layout,5,CS-Visual Art Building To CS-MPM Layout,,2584,478,0
43301,VAB-SPGMPM,UP,16399,8664,Visual Art Building,MPM Layout,3,Visual Art Building To MPM Layout,,2945,552,0
24313,VBL-SGH,DOWN,1297,10970,Vijaya Enclave Apartment,Sanjay Gandhi Hospital,3,Vijaya Enclave Apparment To Sanjay Gandhi Hospital,East End Circle,6630,1378,0
9544,VBL-YRS,UP,10838,8905,Vijaya Bank Layout Arakere,New Railway Station Yeshwanthapura,3,Pallavi Talkies To Yashawanthapura New Railway Station,Kempegowda Bus Station,20662,2508,0
45664,VBLP-VBKMG,UP,1246,4327,Vijaya Bank Layout Petrol Bunk,Brigade Road,3,Vijaya Bank Layout Petrol Bunk To Brigade Road,Mico Layout,16377,3529,0
16687,VBN-D13G,DOWN,11719,1334,Veerabhadra Nagara,Depot-13 Gate,3,Veerabhadranagara To Depot-13 Gate,Janata Bazar Ring Road,2829,641,0
15495,VBN-D21G,UP,572,11607,Veerabhadra Nagara,Depot-21 Gate,3,Veerbhadranagara To Depot-21 Gate,,5929,1106,0
34790,VBN-PPLO,UP,572,10289,Veerabhadra Nagara,Poornaprajna Layout,3,Veerabhadra Nagara To Poornaprajna Layout,AGS Layout,4569,1116,0
19816,VBN-TVK,UP,3302,3068,Veerabhadra Nagara,Tavarekere,3,Veerbhadranagara To Tavarakere,Kottigepalya,23581,3387,0
44753,VCS-109 BTP-MAC,DOWN,12987,12638,CS-Bagmane Tech Park,CS-Mantri Alpyne Apartment Channasandra Uttarahalli,5,CS-Bagmane Tech Park To CS-Mantri Alpyne Apartment Channasandra Uttarahalli,,23426,4338,0
38097,VCS-AMD-1 AMD-JYS,DOWN,14968,12931,CS-AMD India Private Ltd,CS-Jayadeva Hospital,5,CS-AMD India Private Ltd To CS-Jayadeva Hospital,,24250,4077,0
38076,VCS-AMD-1 JYS-AMD,UP,13834,11414,CS-Jayadeva Signal ,CS-AMD India Pvt Ltd,5,CS-Jayadeva Signal  To CS-AMD India Pvt Ltd,,29100,4729,0
